"id","indicator","indicator.label","freq","freq.label","rep_var","rep_var.label","classification","data.start","data.end","last.update","n.records","n.records.all","n.ref_area","with.region","subject","subject.label","database","database.label"
"EAR_EMTM_SEX_DSB_CUR_NB_A","EAR_EMTM_SEX_DSB_CUR_NB","Median monthly earnings of employees by sex, disability status and currency","A","Annual","EAR_EMTM_NB","Median monthly earnings of employees","SEX,DSB,CUR",1996,2025,"14/04/2026 12:09:32",22662,23496,104,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTM_SEX_ECO_NB_A","EAR_EMTM_SEX_ECO_NB","Median monthly earnings of employees by sex and economic activity (local currency)","A","Annual","EAR_EMTM_NB","Median monthly earnings of employees","SEX,ECO",1989,2025,"27/04/2026 15:38:08",126591,140431,147,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTM_SEX_ECO_CUR_NB_A","EAR_EMTM_SEX_ECO_CUR_NB","Median monthly earnings of employees by sex, economic activity and currency","A","Annual","EAR_EMTM_NB","Median monthly earnings of employees","SEX,ECO,CUR",1989,2025,"02/05/2026 08:24:28",398503,442110,149,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTM_SEX_OCU_NB_A","EAR_EMTM_SEX_OCU_NB","Median monthly earnings of employees by sex and occupation (local currency)","A","Annual","EAR_EMTM_NB","Median monthly earnings of employees","SEX,OCU",1989,2025,"27/04/2026 15:38:08",73994,82540,140,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTM_SEX_OCU_CUR_NB_A","EAR_EMTM_SEX_OCU_CUR_NB","Median monthly earnings of employees by sex, occupation and currency","A","Annual","EAR_EMTM_NB","Median monthly earnings of employees","SEX,OCU,CUR",1989,2025,"28/04/2026 09:12:05",208574,233417,139,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_NB_A","EAR_EMTG_SEX_NB","Gini index of monthly earnings of employees by sex","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX",1989,2025,"27/04/2026 15:38:08",4975,5522,150,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_AGE_NB_A","EAR_EMTG_SEX_AGE_NB","Gini index of monthly earnings of employees by sex and age","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,AGE",1989,2025,"27/04/2026 15:38:08",39727,44101,150,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_EDU_NB_A","EAR_EMTG_SEX_EDU_NB","Gini index of monthly earnings of employees by sex and education","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,EDU",1989,2025,"27/04/2026 15:38:08",54233,59381,149,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_GEO_NB_A","EAR_EMTG_SEX_GEO_NB","Gini index of monthly earnings of employees by sex and rural / urban areas","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,GEO",1989,2025,"27/04/2026 15:38:08",12522,13579,129,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_MTS_NB_A","EAR_EMTG_SEX_MTS_NB","Gini index of monthly earnings of employees by sex and marital status","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,MTS",1989,2025,"27/04/2026 15:38:08",42999,47255,147,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_DSB_NB_A","EAR_EMTG_SEX_DSB_NB","Gini index of monthly earnings of employees by sex and disability status","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,DSB",1996,2025,"12/04/2026 07:50:57",7823,8102,104,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_ECO_NB_A","EAR_EMTG_SEX_ECO_NB","Gini index of monthly earnings of employees by sex and economic activity","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,ECO",1989,2025,"27/04/2026 15:38:08",142823,157210,147,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_EMTG_SEX_OCU_NB_A","EAR_EMTG_SEX_OCU_NB","Gini index of monthly earnings of employees by sex and occupation","A","Annual","EAR_EMTG_NB","Gini index of monthly earnings of employees","SEX,OCU",1989,2025,"27/04/2026 15:38:08",73994,82540,140,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"GED_PEAR_SEX_HHT_CHL_NB_A","GED_PEAR_SEX_HHT_CHL_NB","Average monthly earnings of prime-age employees by sex, household type and presence of children (local currency)","A","Annual","GED_PEAR_NB","Average monthly earnings of employees who are prime-age household members","SEX,HHT,CHL",2000,2025,"16/12/2025 15:04:37",48178,51303,63,,"EAR","Earnings","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"GED_PEAR_SEX_HHT_GEO_NB_A","GED_PEAR_SEX_HHT_GEO_NB","Average monthly earnings of prime-age employees by sex, household type and rural / urban areas (local currency)","A","Annual","GED_PEAR_NB","Average monthly earnings of employees who are prime-age household members","SEX,HHT,GEO",2000,2025,"16/12/2025 15:04:37",17983,18577,53,,"EAR","Earnings","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"EAR_INEE_NOC_NB_A","EAR_INEE_NOC_NB","Statutory nominal gross monthly minimum wage (local currency)","A","Annual","EAR_INEE_NB","Monthly minimum wage",,1980,2025,"29/04/2026 16:18:34",3934,3941,175,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_INEE_CUR_NB_A","EAR_INEE_CUR_NB","Statutory nominal gross monthly minimum wage by currency","A","Annual","EAR_INEE_NB","Monthly minimum wage","CUR",1980,2025,"06/05/2026 08:12:09",11150,11170,175,,"EAR","Earnings","COND","Wages and Working Time Statistics (COND)"
"EAR_XTLP_SEX_RT_A","EAR_XTLP_SEX_RT","Low pay rate by sex (%)","A","Annual","EAR_XTLP_RT","Low pay rate","SEX",1990,2025,"27/04/2026 15:38:08",4789,5268,137,,"INQ","Income and pay inequality","COND","Wages and Working Time Statistics (COND)"
"EAR_XFLS_NOC_RT_A","EAR_XFLS_NOC_RT","Female share of low pay earners (%)","A","Annual","EAR_XFLS_RT","Female share of low pay earners",,1990,2025,"27/04/2026 15:43:07",1119,1194,136,,"INQ","Income and pay inequality","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"EAR_GGAP_OCU_RT_A","EAR_GGAP_OCU_RT","Gender wage gap by occupation (%)","A","Annual","EAR_GGAP_RT","Gender pay gap","OCU",1969,2025,"27/04/2026 15:43:07",14443,15379,123,,"INQ","Income and pay inequality","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"CPI_XCPI_COI_RT_A","CPI_XCPI_COI_RT","National consumer price index (CPI) by COICOP (2017 = 100)","A","Annual","CPI_XCPI_RT","CPI","COI",1914,2025,"09/05/2026 08:33:04",46952,46952,198,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_XCPI_COI_RT_Q","CPI_XCPI_COI_RT","National consumer price index (CPI) by COICOP (2017 = 100)","Q","Quarterly","CPI_XCPI_RT","CPI","COI",1914,2026,"09/05/2026 08:35:04",190832,190832,199,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_XCPI_COI_RT_M","CPI_XCPI_COI_RT","National consumer price index (CPI) by COICOP (2017 = 100)","M","Monthly","CPI_XCPI_RT","CPI","COI",1914,2026,"09/05/2026 08:34:04",558362,558362,199,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NCPD_COI_RT_Q","CPI_NCPD_COI_RT","National consumer price index (CPI) by COICOP, percentage change from previous period (%)","Q","Quarterly","CPI_NCPD_RT","CPI percentage change from previous period","COI",1914,2026,"09/05/2026 08:35:04",182876,182876,198,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NCPD_COI_RT_M","CPI_NCPD_COI_RT","National consumer price index (CPI) by COICOP, percentage change from previous period (%)","M","Monthly","CPI_NCPD_RT","CPI percentage change from previous period","COI",1914,2026,"09/05/2026 08:34:04",483113,483113,198,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NCYR_COI_RT_A","CPI_NCYR_COI_RT","National consumer price index (CPI) by COICOP, percentage change from previous year (%)","A","Annual","CPI_NCYR_RT","CPI percentage change from previous year","COI",1915,2025,"09/05/2026 08:33:04",45008,45008,198,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NCYR_COI_RT_Q","CPI_NCYR_COI_RT","National consumer price index (CPI) by COICOP, percentage change from previous year (%)","Q","Quarterly","CPI_NCYR_RT","CPI percentage change from previous year","COI",1915,2026,"09/05/2026 08:35:04",182212,182212,199,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NCYR_COI_RT_M","CPI_NCYR_COI_RT","National consumer price index (CPI) by COICOP, percentage change from previous year (%)","M","Monthly","CPI_NCYR_RT","CPI percentage change from previous year","COI",1915,2026,"09/05/2026 08:34:04",532320,532320,199,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_NWGT_COI_RT_A","CPI_NWGT_COI_RT","National consumer price index (CPI) by COICOP, country weights (%)","A","Annual","CPI_NWGT_RT","CPI country weights","COI",1980,2025,"02/05/2026 08:27:07",41278,41278,175,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_ACPI_COI_RT_A","CPI_ACPI_COI_RT","National consumer price index (CPI), annual rate of change (%) - discontinued","A","Annual","CPI_ACPI_RT","CPI annual rate of change","COI",1976,2014,"13/02/2026 11:49:20",12261,13556,212,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_ACPI_COI_RT_Q","CPI_ACPI_COI_RT","National consumer price index (CPI), annual rate of change (%) - discontinued","Q","Quarterly","CPI_ACPI_RT","CPI annual rate of change","COI",1977,2014,"11/02/2026 20:11:54",3100,3100,17,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_ACPI_COI_RT_M","CPI_ACPI_COI_RT","National consumer price index (CPI), annual rate of change (%) - discontinued","M","Monthly","CPI_ACPI_RT","CPI annual rate of change","COI",1977,2014,"05/03/2026 16:34:05",129619,144167,203,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_MCPI_COI_RT_Q","CPI_MCPI_COI_RT","National consumer price index (CPI), monthly rate of change (%) - discontinued","Q","Quarterly","CPI_MCPI_RT","CPI monthly rate of change","COI",1976,2014,"11/02/2026 13:11:50",3266,3266,17,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CPI_MCPI_COI_RT_M","CPI_MCPI_COI_RT","National consumer price index (CPI), monthly rate of change (%) - discontinued","M","Monthly","CPI_MCPI_RT","CPI monthly rate of change","COI",1976,2014,"11/02/2026 13:11:50",135342,150729,202,,"CPI","Consumer price indices","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CCF_XOXR_CUR_RT_A","CCF_XOXR_CUR_RT","Official exchange rate (LCU per US dollar)","A","Annual","CCF_XOXR_RT","Official exchange rate","CUR",1990,2024,"06/05/2026 08:29:04",5392,5392,194,,"CCF","Currency conversion factors","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"CCF_XPPP_CUR_RT_A","CCF_XPPP_CUR_RT","PPP conversion factor, private consumption (LCU per international dollar)","A","Annual","CCF_XPPP_RT","PPP conversion factor","CUR",1990,2025,"08/05/2026 07:08:04",5625,5625,195,,"CCF","Currency conversion factors","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"LAC_XEES_ECO_CUR_NB_A","LAC_XEES_ECO_CUR_NB","Average hourly labour cost per employee by economic activity and currency - Discontinued","A","Annual","LAC_XEES_NB","Mean nominal hourly labour cost per employee","ECO,CUR",1995,2025,"28/04/2026 09:15:04",41534,41759,53,,"LAC","Labour cost","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"LAC_XEES_ECO_NB_A","LAC_XEES_ECO_NB","Average hourly labour cost per employee by economic activity - Discontinued (local currency)","A","Annual","LAC_XEES_NB","Mean nominal hourly labour cost per employee","ECO",1994,2025,"26/04/2026 08:06:08",18003,18112,72,,"LAC","Labour cost","PRICES","Prices, Costs and Currency Conversions (PRICES)"
"INJ_DAYS_SEX_MIG_NB_A","INJ_DAYS_SEX_MIG_NB","Days lost due to cases of occupational injury with temporary incapacity for work by sex and migrant status","A","Annual","INJ_DAYS_NB","Days lost due to cases of occupational injury with temporary incapacity for work","SEX,MIG",1975,2024,"13/02/2026 11:54:59",6022,6065,117,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_DAYS_ECO_NB_A","INJ_DAYS_ECO_NB","Days lost due to cases of occupational injury with temporary incapacity for work by economic activity","A","Annual","INJ_DAYS_NB","Days lost due to cases of occupational injury with temporary incapacity for work","ECO",1975,2024,"14/02/2026 19:48:48",30576,30768,116,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_FATL_SEX_MIG_NB_A","INJ_FATL_SEX_MIG_NB","Cases of fatal occupational injury by sex and migrant status","A","Annual","INJ_FATL_NB","Cases of fatal occupational injury","SEX,MIG",1970,2024,"20/04/2026 17:22:05",8553,8615,149,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_FATL_ECO_NB_A","INJ_FATL_ECO_NB","Cases of fatal occupational injury by economic activity","A","Annual","INJ_FATL_NB","Cases of fatal occupational injury","ECO",1970,2024,"24/04/2026 13:44:04",35548,35756,146,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_SEX_MIG_NB_A","INJ_NFTL_SEX_MIG_NB","Cases of non-fatal occupational injury by sex and migrant status","A","Annual","INJ_NFTL_NB","Cases of non-fatal occupational injury","SEX,MIG",1970,2024,"13/02/2026 11:54:59",9497,9601,146,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_ECO_NB_A","INJ_NFTL_ECO_NB","Cases of non-fatal occupational injury by economic activity","A","Annual","INJ_NFTL_NB","Cases of non-fatal occupational injury","ECO",1970,2024,"14/02/2026 19:48:48",44020,44502,144,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_INJ_ECO_NB_A","INJ_NFTL_INJ_ECO_NB","Cases of non-fatal occupational injury by type of incapacity and economic activity","A","Annual","INJ_NFTL_NB","Cases of non-fatal occupational injury","INJ,ECO",1971,2024,"20/04/2026 17:22:05",34479,35013,91,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_SEX_INJ_MIG_NB_A","INJ_NFTL_SEX_INJ_MIG_NB","Cases of non-fatal occupational injury by sex, type of incapacity and migrant status","A","Annual","INJ_NFTL_NB","Cases of non-fatal occupational injury","SEX,INJ,MIG",1971,2024,"20/04/2026 13:20:11",11111,11202,92,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_FATL_SEX_MIG_RT_A","INJ_FATL_SEX_MIG_RT","Fatal occupational injuries per 100'000 workers by sex and migrant status","A","Annual","INJ_FATL_RT","Fatal occupational injuries per 100'000 workers","SEX,MIG",1969,2024,"20/04/2026 17:22:05",4542,4613,124,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_FATL_ECO_RT_A","INJ_FATL_ECO_RT","Fatal occupational injuries per 100'000 workers by economic activity","A","Annual","INJ_FATL_RT","Fatal occupational injuries per 100'000 workers","ECO",1969,2024,"20/04/2026 17:22:05",33293,33746,128,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_SEX_MIG_RT_A","INJ_NFTL_SEX_MIG_RT","Non-fatal occupational injuries per 100'000 workers by sex and migrant status","A","Annual","INJ_NFTL_RT","Non-fatal occupational injuries per 100'000 workers","SEX,MIG",1970,2024,"20/04/2026 17:22:05",4493,4606,120,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"INJ_NFTL_ECO_RT_A","INJ_NFTL_ECO_RT","Non-fatal occupational injuries per 100'000 workers by economic activity","A","Annual","INJ_NFTL_RT","Non-fatal occupational injuries per 100'000 workers","ECO",1970,2024,"20/04/2026 17:22:05",38595,39066,120,,"INJ","Occupational injuries","OSH","Occupational Safety and Health Statistics (OSH)"
"LAI_WOPL_NOC_NB_A","LAI_WOPL_NOC_NB","Registered workplaces that could be selected for labour inspection","A","Annual","LAI_WOPL_NB","Number of registered workplaces that could be selected for labour inspection",,2000,2024,"06/02/2026 09:02:56",628,631,84,,"LAI","Labour inspection","OSH","Occupational Safety and Health Statistics (OSH)"
"LAI_INSP_SEX_NB_A","LAI_INSP_SEX_NB","Number of labour inspectors by sex","A","Annual","LAI_INSP_NB","Number of labour inspectors","SEX",2008,2024,"04/02/2026 19:43:18",2101,2106,100,,"LAI","Labour inspection","OSH","Occupational Safety and Health Statistics (OSH)"
"LAI_VIST_NOC_NB_A","LAI_VIST_NOC_NB","Number of labour inspection visits to workplaces during the year","A","Annual","LAI_VIST_NB","Number of labour inspection visits",,1996,2024,"06/02/2026 08:55:07",866,872,102,,"LAI","Labour inspection","OSH","Occupational Safety and Health Statistics (OSH)"
"LAI_INDE_NOC_RT_A","LAI_INDE_NOC_RT","Inspectors per 10'000 employed persons","A","Annual","LAI_INDE_RT","Inspectors per 10'000 employed persons",,2009,2024,"11/01/2026 06:02:14",743,744,86,,"LAI","Labour inspection","OSH","Occupational Safety and Health Statistics (OSH)"
"LAI_VDIN_NOC_RT_A","LAI_VDIN_NOC_RT","Labour inspection visits per inspector","A","Annual","LAI_VDIN_RT","Labour inspection visits per inspector",,2008,2024,"06/02/2026 07:17:06",808,830,95,,"LAI","Labour inspection","OSH","Occupational Safety and Health Statistics (OSH)"
"ILR_TUMT_NOC_RT_A","ILR_TUMT_NOC_RT","Trade union density rate (%)","A","Annual","ILR_TUMT_RT","Trade union density rate",,2000,2020,"21/06/2024 10:56:21",1287,1287,139,,"ILR","Industrial relations","IRDATA","Industrial Relations Data (IRdata)"
"ILR_CBCT_NOC_RT_A","ILR_CBCT_NOC_RT","Collective bargaining coverage rate (%)","A","Annual","ILR_CBCT_RT","Collective bargaining coverage rate",,2000,2020,"03/05/2022 15:55:20",865,865,99,,"ILR","Industrial relations","IRDATA","Industrial Relations Data (IRdata)"
"STR_TSTR_ECO_NB_A","STR_TSTR_ECO_NB","Number of strikes and lockouts by economic activity","A","Annual","STR_TSTR_NB","Number of strikes and lockouts","ECO",1969,2024,"24/04/2026 13:43:04",28149,28383,127,,"ILR","Industrial relations","IRDATA","Industrial Relations Data (IRdata)"
"STR_DAYS_ECO_NB_A","STR_DAYS_ECO_NB","Days not worked due to strikes and lockouts by economic activity","A","Annual","STR_DAYS_NB","Days not worked due to strikes and lockouts","ECO",1969,2024,"24/04/2026 13:43:04",28173,28540,117,,"ILR","Industrial relations","IRDATA","Industrial Relations Data (IRdata)"
